date,state,daily_partial,daily_full,daily,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,pending
8/14/21,Selangor,23215,84374,107589,75,4,3832906,2399622,6232528,2135,74,2532,24047,20683,56345,0,3976,0,6
8/14/21,Terengganu,15487,2094,17581,75,0,468867,279506,748373,322,9,60,1967,15388,125,12,0,0,29
8/14/21,W.P. Kuala Lumpur,9402,45029,54431,46,0,2586466,1558665,4145131,1120,54,1656,9910,7746,25233,0,9884,0,2
8/14/21,W.P. Labuan,134,155,289,1,0,69719,61500,131219,40,6,132,150,2,5,0,0,0,0
8/14/21,W.P. Putrajaya,144,1956,2100,0,0,121601,82330,203931,24,0,6,910,138,1046,0,0,0,0
8/15/21,Johor,27094,34843,61937,25,0,1630090,754844,2384934,400,9,2086,17457,20985,15503,4023,1882,0,1
8/15/21,Kedah,11700,12544,24244,10,1,838461,476307,1314768,273,12,3258,8386,2652,4156,5775,1,0,16
8/15/21,Kelantan,9603,11375,20978,17,1,630156,360760,990916,482,4,4756,10024,3718,1347,1110,1,0,22
8/15/21,Melaka,2214,1876,4090,9,0,432801,267086,699887,398,11,370,1851,1844,25,0,0,0,0
8/15/21,Negeri Sembilan,3776,10055,13831,9,0,685287,509518,1194805,311,18,799,8824,2974,1231,0,0,0,3
8/15/21,Pahang,2130,9220,11350,0,0,655668,377677,1033345,328,11,1775,8134,355,1081,0,0,0,5
8/15/21,Perak,8178,13706,21884,22,0,1009602,660089,1669691,506,19,1287,11747,5626,1863,1265,95,0,1
8/15/21,Perlis,1270,1907,3177,0,0,132494,97531,230025,29,1,16,1906,1254,1,0,0,0,0
8/15/21,Pulau Pinang,11384,14446,25830,3,0,963453,507438,1470891,166,7,4566,5467,4818,7002,2000,1977,0,0
8/15/21,Sabah,19950,24478,44428,76,1,1295066,637485,1932551,2002,57,10747,10929,5210,13542,3953,4,0,43
8/15/21,Sarawak,1123,16853,17976,38,11,1832691,1666924,3499615,2755,328,687,8937,423,5155,12,2758,0,4
8/15/21,Selangor,22734,75912,98646,64,8,3855640,2475534,6331174,2199,82,3228,17692,19504,53696,2,4523,0,1
8/15/21,Terengganu,16054,7397,23451,40,0,484921,286903,771824,362,9,834,7169,15210,220,0,0,0,18
8/15/21,W.P. Kuala Lumpur,9302,42543,51845,30,0,2595768,1601208,4196976,1150,54,692,10606,8610,21937,0,9999,0,1
8/15/21,W.P. Labuan,8,3,11,0,0,69727,61503,131230,40,6,0,0,8,2,0,0,0,1
8/15/21,W.P. Putrajaya,2,1590,1592,0,0,121603,83920,205523,24,0,0,876,2,714,0,0,0,0
8/16/21,Johor,30150,40468,70618,26,0,1660240,795312,2455552,426,9,2036,20396,23988,17289,4125,2781,0,3
8/16/21,Kedah,11307,15300,26607,20,1,849768,491607,1341375,293,13,3328,9532,2750,5764,5220,3,0,10
8/16/21,Kelantan,10375,16812,27187,13,0,640531,377572,1018103,495,4,2319,15135,6530,1664,1524,0,0,15
8/16/21,Melaka,11539,7810,19349,43,0,444340,274896,719236,441,11,164,7704,11371,105,0,0,0,5
8/16/21,Negeri Sembilan,6587,15831,22418,17,0,691874,525349,1217223,328,18,2540,14498,4042,1237,5,93,0,3
8/16/21,Pahang,6390,17561,23951,9,1,662058,395238,1057296,337,12,71,13789,6318,3771,0,0,0,2
8/16/21,Perak,11999,15891,27890,18,0,1021601,675980,1697581,524,19,712,13546,10811,1914,473,424,0,10
8/16/21,Perlis,789,2512,3301,0,0,133283,100043,233326,29,1,459,2508,330,4,0,0,0,0
8/16/21,Pulau Pinang,15220,14723,29943,12,0,978673,522161,1500834,178,7,4503,5824,9139,5817,1578,3082,0,0
8/16/21,Sabah,30326,25324,55650,122,1,1325392,662809,1988201,2124,58,12249,17298,11004,8009,7031,11,0,48
8/16/21,Sarawak,2445,12092,14537,57,9,1835136,1679016,3514152,2812,337,999,2520,1425,6019,3,3510,0,61
8/16/21,Selangor,14317,86342,100659,65,4,3869957,2561876,6431833,2264,86,6334,30711,7976,50529,6,5094,0,9
8/16/21,Terengganu,17612,8244,25856,39,0,502533,295147,797680,401,9,1430,7303,16153,903,0,23,0,44
8/16/21,W.P. Kuala Lumpur,9831,50759,60590,33,8,2605599,1651967,4257566,1183,62,1178,17590,8652,23067,0,10100,0,3
8/16/21,W.P. Labuan,112,727,839,4,0,69839,62230,132069,44,6,112,724,0,3,0,0,0,0
8/16/21,W.P. Putrajaya,624,2328,2952,0,0,122227,86248,208475,24,0,618,763,6,1565,0,0,0,0
8/17/21,Johor,33192,39510,72702,31,0,1693432,834822,2528254,457,9,1926,20562,28416,16130,2850,2815,0,3
8/17/21,Kedah,11204,16669,27873,20,1,860972,508276,1369248,313,14,3420,11835,3174,4807,4605,23,0,9
8/17/21,Kelantan,10580,16886,27466,15,5,651111,394458,1045569,510,9,3436,15461,5596,1424,1514,0,0,35
8/17/21,Melaka,13210,6111,19321,36,0,457550,281007,738557,477,11,114,6023,13073,86,22,0,0,3
8/17/21,Negeri Sembilan,6113,14914,21027,10,2,697987,540263,1238250,338,20,2437,13649,3674,1210,2,54,0,1
8/17/21,Pahang,7181,21495,28676,9,1,669239,416733,1085972,346,13,40,16908,7141,4587,0,0,0,0
8/17/21,Perak,13301,16116,29417,21,1,1034902,692096,1726998,545,20,531,14169,11057,1938,1713,0,0,9
8/17/21,Perlis,1091,2355,3446,1,0,134374,102398,236772,30,1,628,2334,463,18,0,0,0,3
8/17/21,Pulau Pinang,14981,16373,31354,12,0,993654,538534,1532188,190,7,4383,9199,8879,4120,1719,3002,0,52
8/17/21,Sabah,31485,28518,60003,135,4,1356877,691327,2048204,2259,62,10182,20841,14259,7665,6955,8,0,93
8/17/21,Sarawak,2242,12386,14628,53,8,1837378,1691402,3528780,2865,345,968,3679,1245,5469,1,3206,0,60
8/17/21,Selangor,13496,88839,102335,63,5,3883453,2650715,6534168,2327,91,5168,34639,8309,49264,2,4931,0,22
8/17/21,Terengganu,20013,8705,28718,58,0,522546,303852,826398,459,9,1680,7586,18331,1106,0,0,0,15
8/17/21,W.P. Kuala Lumpur,10244,55798,66042,24,7,2615843,1707765,4323608,1207,69,452,18998,9790,26969,0,9782,0,51
8/17/21,W.P. Labuan,118,498,616,0,0,69957,62728,132685,44,6,118,492,0,6,0,0,0,0
8/17/21,W.P. Putrajaya,305,2304,2609,1,0,122532,88552,211084,25,0,296,724,9,1580,0,0,0,0
8/18/21,Johor,33148,37133,70281,60,10,1726580,871955,2598535,517,19,1476,18579,28084,16021,3587,2532,0,2
8/18/21,Kedah,14250,15627,29877,31,8,875222,523903,1399125,344,22,2261,10602,7802,5019,4180,1,0,12
8/18/21,Kelantan,10847,18328,29175,23,25,661958,412786,1074744,533,34,3310,17284,6031,783,1501,24,0,242
8/18/21,Melaka,13725,5618,19343,73,4,471275,286625,757900,550,15,89,4875,13636,300,0,440,0,3
8/18/21,Negeri Sembilan,7822,10359,18181,7,28,705809,550622,1256431,345,48,3316,8544,4506,1774,0,34,0,7
8/18/21,Pahang,6662,18238,24900,12,18,675901,434971,1110872,358,31,67,13264,6595,4973,0,0,0,1
8/18/21,Perak,16377,11809,28186,49,11,1051279,703905,1755184,594,31,249,8669,13991,3124,2129,1,0,23
8/18/21,Perlis,719,2956,3675,4,3,135093,105354,240447,34,4,268,2945,451,11,0,0,0,0
8/18/21,Pulau Pinang,14633,16828,31461,12,6,1008287,555362,1563649,202,13,3776,10543,8935,3960,1922,2323,0,2
8/18/21,Sabah,28684,30783,59467,146,102,1385561,722110,2107671,2405,164,8242,20136,14669,10615,5657,16,0,132
8/18/21,Sarawak,1893,10742,12635,72,235,1839271,1702144,3541415,2937,580,506,2282,1385,5444,0,2991,0,27
8/18/21,Selangor,15783,109475,125258,148,166,3899236,2760190,6659426,2475,257,6410,38983,9373,65447,0,5040,0,5
8/18/21,Terengganu,19388,8833,28221,80,5,541934,312685,854619,539,14,1676,7450,17690,1305,3,66,0,31
8/18/21,W.P. Kuala Lumpur,10105,60805,70910,31,127,2625948,1768570,4394518,1238,196,510,20780,9594,29710,0,10287,0,29
8/18/21,W.P. Labuan,98,314,412,1,1,70055,63042,133097,45,7,93,305,5,9,0,0,0,0
8/18/21,W.P. Putrajaya,355,2754,3109,1,1,122887,91306,214193,26,1,345,1029,10,1725,0,0,0,0
8/19/21,Johor,33014,39281,72295,73,14,1759594,911236,2670830,590,33,6851,23004,21955,13689,4207,2586,0,3
8/19/21,Kedah,12171,14912,27083,22,8,887393,538815,1426208,366,30,1859,9367,5125,5532,5148,3,0,49
8/19/21,Kelantan,10627,18104,28731,25,37,672585,430890,1103475,558,71,3065,17460,5591,640,1970,0,0,5
8/19/21,Melaka,11714,6018,17732,64,4,482989,292643,775632,614,19,83,3924,11631,56,0,2038,0,0
8/19/21,Negeri Sembilan,7057,10067,17124,6,37,712866,560689,1273555,351,85,3485,8189,3572,1874,0,0,0,4
8/19/21,Pahang,10184,14543,24727,19,20,686085,449514,1135599,377,51,276,9720,9908,4823,0,0,0,0
8/19/21,Perak,9603,18065,27668,25,46,1060882,721970,1782852,619,77,433,15798,9169,2250,0,0,0,18
8/19/21,Perlis,1235,2194,3429,2,5,136328,107548,243876,36,9,209,2186,1026,8,0,0,0,0
8/19/21,Pulau Pinang,15041,15634,30675,16,11,1023328,570996,1594324,218,24,3726,9147,9256,3868,2059,2617,0,2
8/19/21,Sabah,25271,31727,56998,152,86,1410832,753837,2164669,2557,250,7436,20732,12820,10977,5002,8,0,23
8/19/21,Sarawak,1682,10412,12094,67,249,1840953,1712556,3553509,3004,829,341,2115,1333,5029,3,3266,0,7
8/19/21,Selangor,13438,98632,112070,80,208,3912674,2858822,6771496,2555,465,6092,39170,7337,54574,2,4877,0,18
8/19/21,Terengganu,17151,9225,26376,39,23,559085,321910,880995,578,37,1618,7815,15501,1387,0,0,0,55
8/19/21,W.P. Kuala Lumpur,14516,56850,71366,60,122,2640464,1825420,4465884,1298,318,1164,20271,13352,26901,0,9650,0,28
8/19/21,W.P. Labuan,69,312,381,1,2,70124,63354,133478,46,9,67,306,2,6,0,0,0,0
8/19/21,W.P. Putrajaya,416,2131,2547,6,1,123303,93437,216740,32,2,401,764,15,1367,0,0,0,0
8/20/21,Johor,29394,38708,68102,53,15,1788988,949944,2738932,643,48,15313,19927,12458,16239,1622,2540,0,3
8/20/21,Kedah,14430,9066,23496,41,11,901823,547881,1449704,407,41,12363,6394,399,2667,1663,1,0,9
8/20/21,Kelantan,921,2234,3155,0,4,673506,433124,1106630,558,75,139,2214,193,20,589,0,0,0
8/20/21,Melaka,11988,7469,19457,76,22,494977,300112,795089,690,41,931,5504,11056,60,0,1903,0,3
8/20/21,Negeri Sembilan,7782,10375,18157,19,26,720648,571064,1291712,370,111,3898,7839,3883,2515,0,20,0,2
8/20/21,Pahang,5762,18000,23762,19,30,691847,467514,1159361,396,81,531,15516,5231,2462,0,22,0,0
8/20/21,Perak,13740,15019,28759,30,29,1074622,736989,1811611,649,106,7421,11407,6317,3606,0,0,0,8
8/20/21,Perlis,1136,1022,2158,1,3,137464,108570,246034,37,12,100,1018,1036,4,0,0,0,0
8/20/21,Pulau Pinang,15830,18049,33879,25,16,1039158,589045,1628203,243,40,4954,11979,8773,3381,2103,2689,0,0
8/20/21,Sabah,21779,31685,53464,209,81,1432611,785522,2218133,2766,331,7616,22390,10854,9209,3284,5,0,106
8/20/21,Sarawak,2686,11153,13839,136,301,1843639,1723709,3567348,3140,1130,1369,2343,1316,5418,0,3390,0,3
8/20/21,Selangor,15060,104659,119719,111,168,3927734,2963481,6891215,2666,633,7443,37493,7616,62285,0,4843,0,39
8/20/21,Terengganu,1756,4056,5812,9,7,560841,325966,886807,587,44,629,2281,1127,917,0,0,0,858
8/20/21,W.P. Kuala Lumpur,13909,60671,74580,69,137,2654373,1886091,4540464,1367,455,1577,18667,12332,32362,0,9615,0,27
8/20/21,W.P. Labuan,72,261,333,2,2,70196,63615,133811,48,11,38,257,6,4,0,0,0,28
8/20/21,W.P. Putrajaya,354,3795,4149,2,8,123657,97232,220889,34,10,348,784,6,3011,0,0,0,0
8/21/21,Johor,33245,31516,64761,43,21,1822233,981460,2803693,686,69,22769,16014,9577,13585,898,1914,0,4
8/21/21,Kedah,15760,12994,28754,29,8,917583,560875,1478458,436,49,13754,9215,1054,3775,951,2,0,3
8/21/21,Kelantan,895,3640,4535,2,5,674401,436764,1111165,560,80,4,3625,241,12,598,0,0,55
8/21/21,Melaka,11245,4792,16037,56,23,506222,304904,811126,746,64,62,4626,11183,165,0,0,0,1
8/21/21,Negeri Sembilan,4005,4982,8987,7,12,724653,576046,1300699,377,123,1645,3838,2360,1142,0,0,0,2
8/21/21,Pahang,9111,13753,22864,17,22,700958,481267,1182225,413,103,869,11356,8242,2397,0,0,0,0
8/21/21,Perak,13064,11003,24067,56,24,1087686,747992,1835678,705,130,11851,8589,1212,2391,0,22,0,2
8/21/21,Perlis,1282,1172,2454,2,0,138746,109742,248488,39,12,297,1168,985,3,0,0,0,1
8/21/21,Pulau Pinang,12284,17226,29510,33,14,1051442,606271,1657713,276,54,3229,11866,5333,3381,3721,1971,0,9
8/21/21,Sabah,18700,34575,53275,194,136,1451311,820097,2271408,2960,467,9846,30389,5460,4085,3387,35,0,73
8/21/21,Sarawak,1922,11604,13526,80,290,1845561,1735313,3580874,3220,1420,1342,4779,578,4438,1,2364,0,24
8/21/21,Selangor,14903,103742,118645,165,140,3942637,3067223,7009860,2831,773,4852,28905,10049,70305,0,4290,0,244
8/21/21,Terengganu,7421,8849,16270,73,20,568262,334815,903077,660,64,4866,6369,2555,2163,0,0,0,317
8/21/21,W.P. Kuala Lumpur,17578,56227,73805,65,123,2671951,1942318,4614269,1432,578,709,15170,16869,31640,0,9370,0,47
8/21/21,W.P. Labuan,39,205,244,0,3,70235,63820,134055,48,14,20,204,0,1,0,0,0,19
8/21/21,W.P. Putrajaya,0,2965,2965,0,2,123657,100197,223854,34,12,0,60,0,2905,0,0,0,0
8/22/21,Johor,31435,34035,65470,83,14,1853668,1015495,2869163,769,83,18294,16568,10607,15618,2534,1844,0,5
8/22/21,Kedah,13605,15652,29257,35,5,931188,576527,1507715,471,54,13349,13218,193,2422,48,1,0,26
8/22/21,Kelantan,3843,19594,23437,11,45,678244,456358,1134602,571,125,2302,19286,911,63,600,0,0,275
8/22/21,Melaka,1722,2553,4275,3,5,507944,307457,815401,749,69,178,2528,1543,24,0,0,0,2
8/22/21,Negeri Sembilan,4232,5505,9737,2,6,728885,581551,1310436,379,129,981,2154,3251,3351,0,0,0,0
8/22/21,Pahang,4257,7394,11651,10,8,705215,488661,1193876,423,111,910,5145,3347,2050,0,199,0,0
8/22/21,Perak,9559,11067,20626,30,21,1097245,759059,1856304,735,151,8783,8741,524,2322,0,0,0,256
8/22/21,Perlis,811,1592,2403,0,0,139557,111334,250891,39,12,177,1588,634,3,0,0,0,1
8/22/21,Pulau Pinang,9827,15852,25679,14,4,1061269,622123,1683392,290,58,2622,10857,4370,3413,2834,1581,0,2
8/22/21,Sabah,17314,24693,42007,174,66,1468625,844790,2313415,3134,533,9450,23736,5330,949,2526,5,0,11
8/22/21,Sarawak,1108,10096,11204,50,146,1846669,1745409,3592078,3270,1566,637,3533,469,4182,0,2373,0,10
8/22/21,Selangor,15344,103505,118849,177,167,3957981,3170728,7128709,3008,940,4660,31100,10684,68306,0,4085,0,14
8/22/21,Terengganu,12687,6548,19235,81,3,580949,341363,922312,741,67,12594,5907,66,638,0,0,0,30
8/22/21,W.P. Kuala Lumpur,13799,49170,62969,82,71,2685750,1991488,4677238,1514,649,300,8603,13497,31429,0,9077,0,63
8/22/21,W.P. Labuan,8,2,10,0,0,70243,63822,134065,48,14,0,0,8,2,0,0,0,0
8/22/21,W.P. Putrajaya,1,2579,2580,0,1,123658,102776,226434,34,13,0,174,1,2405,0,0,0,0
8/23/21,Johor,33004,38068,71072,53,14,1886672,1053563,2940235,822,97,22941,17816,8497,17313,1565,2936,0,4
8/23/21,Kedah,18716,14825,33541,47,17,949904,591352,1541256,518,71,15943,12353,90,2440,2678,21,0,16
8/23/21,Kelantan,6464,20226,26690,13,88,684708,476584,1161292,584,213,3228,20116,2605,108,600,0,0,33
8/23/21,Melaka,4216,9724,13940,15,32,512160,317181,829341,764,101,250,9311,3966,28,0,385,0,0
8/23/21,Negeri Sembilan,6878,7931,14809,18,10,735763,589482,1325245,397,139,6012,5389,861,2534,0,0,0,13
8/23/21,Pahang,3265,15847,19112,3,22,708480,504508,1212988,426,133,786,15333,2479,513,0,0,0,1
8/23/21,Perak,12560,13929,26489,38,8,1109805,772988,1882793,773,159,12336,10989,224,2899,0,41,0,0
8/23/21,Perlis,3136,1843,4979,27,1,142693,113177,255870,66,13,2209,612,710,1220,217,11,0,0
8/23/21,Pulau Pinang,12168,22731,34899,13,13,1073437,644854,1718291,303,71,4261,17062,4282,2902,3622,2765,0,5
8/23/21,Sabah,17232,29622,46854,169,100,1485857,874412,2360269,3303,633,10890,27291,3709,2144,2608,161,0,51
8/23/21,Sarawak,1856,9367,11223,41,181,1848525,1754776,3603301,3311,1747,498,2780,1348,3093,3,3487,0,14
8/23/21,Selangor,10837,35417,46254,48,49,3968818,3206145,7174963,3056,989,6274,4601,4540,26252,22,4555,0,10
8/23/21,Terengganu,13218,7943,21161,124,5,594167,349306,943473,865,72,12981,6091,234,1851,0,0,0,4
8/23/21,W.P. Kuala Lumpur,7601,20850,28451,23,35,2693351,2012338,4705689,1537,684,1678,4391,5921,4912,0,11370,0,179
8/23/21,W.P. Labuan,97,365,462,1,5,70340,64187,134527,49,19,65,359,0,6,0,0,0,32
8/23/21,W.P. Putrajaya,870,2277,3147,0,5,124528,105053,229581,34,18,852,340,18,1937,0,0,0,0
8/24/21,Johor,32556,38679,71235,80,30,1919228,1092242,3011470,902,127,22215,16974,8491,18605,1848,3095,0,7
8/24/21,Kedah,19011,16076,35087,78,22,968915,607428,1576343,596,93,16737,13419,323,2635,1941,2,0,30
8/24/21,Kelantan,9486,20356,29842,38,64,694194,496940,1191134,622,277,5793,20203,3093,150,600,0,0,3
8/24/21,Melaka,3324,11493,14817,12,31,515484,328674,844158,776,132,571,11418,2753,32,0,43,0,0
8/24/21,Negeri Sembilan,7145,8983,16128,21,25,742908,598465,1341373,418,164,6326,5834,723,3148,94,0,0,3
8/24/21,Pahang,4365,23517,27882,32,32,712845,528025,1240870,458,165,893,21891,3472,1626,0,0,0,0
8/24/21,Perak,12691,25375,38066,66,23,1122496,798363,1920859,839,182,11358,22798,232,2575,1099,0,0,4
8/24/21,Perlis,3354,1374,4728,9,1,146047,114551,260598,75,14,2620,742,360,630,374,1,0,1
8/24/21,Pulau Pinang,10351,25524,35875,16,15,1083788,670378,1754166,319,86,1653,21265,4762,1369,3935,2888,0,3
8/24/21,Sabah,18325,31801,50126,125,109,1504182,906213,2410395,3428,742,11538,30996,4472,580,2305,156,0,79
8/24/21,Sarawak,1923,5913,7836,88,191,1850448,1760689,3611137,3399,1938,689,2736,1211,2236,0,911,0,53
8/24/21,Selangor,10257,35637,45894,59,46,3979075,3241782,7220857,3115,1035,6297,5542,3960,25482,0,4595,0,18
8/24/21,Terengganu,15051,6945,21996,274,1,609218,356251,965469,1139,73,14962,6449,79,496,0,0,0,10
8/24/21,W.P. Kuala Lumpur,8878,19014,27892,15,22,2702229,2031352,4733581,1552,706,1781,1165,7095,6479,0,11369,0,3
8/24/21,W.P. Labuan,56,202,258,0,2,70396,64389,134785,49,21,50,199,6,3,0,0,0,0
8/24/21,W.P. Putrajaya,437,1053,1490,0,0,124965,106106,231071,34,18,426,529,11,524,0,0,0,0
8/25/21,Johor,31217,38143,69360,133,18,1950445,1130385,3080830,1035,145,19064,28245,10194,6808,1957,3088,0,4
8/25/21,Kedah,21261,14373,35634,56,10,990176,621801,1611977,652,103,18725,11105,425,3141,2094,104,0,40
8/25/21,Kelantan,12889,19597,32486,29,58,707083,516537,1223620,651,335,10192,19487,2095,87,600,23,0,2
8/25/21,Melaka,3310,14834,18144,20,50,518794,343508,862302,796,182,416,14803,2894,29,0,0,0,2
8/25/21,Negeri Sembilan,8181,8676,16857,30,19,751089,607141,1358230,448,183,7318,5203,778,3471,85,0,0,2
8/25/21,Pahang,4947,18140,23087,13,46,717792,546165,1263957,471,211,2798,16595,2149,1545,0,0,0,0
8/25/21,Perak,14648,25415,40063,84,14,1137144,823778,1960922,923,196,11607,23752,670,1661,2366,0,0,7
8/25/21,Perlis,4219,1124,5343,12,1,150266,115675,265941,87,15,1704,797,2515,327,0,0,0,0
8/25/21,Pulau Pinang,9876,21120,30996,10,12,1093664,691498,1785162,329,98,4253,17616,4244,650,1378,2852,0,3
8/25/21,Sabah,17268,35290,52558,121,154,1521450,941503,2462953,3549,896,11129,33293,4558,1976,1574,5,0,23
8/25/21,Sarawak,1698,4421,6119,50,158,1852146,1765110,3617256,3449,2096,655,1154,1008,2395,0,858,0,49
8/25/21,Selangor,11924,36401,48325,76,55,3990999,3278183,7269182,3191,1090,6241,5493,5682,26107,0,4743,0,59
8/25/21,Terengganu,14792,7138,21930,295,13,624010,363389,987399,1434,86,14123,6047,655,1036,0,43,0,26
8/25/21,W.P. Kuala Lumpur,7143,20734,27877,17,39,2709372,2052086,4761458,1569,745,1890,3303,5243,6217,10,11212,0,2
8/25/21,W.P. Labuan,42,214,256,0,1,70438,64603,135041,49,22,17,198,0,16,0,0,0,25
8/25/21,W.P. Putrajaya,444,2350,2794,1,3,125409,108456,233865,35,21,436,356,8,1994,0,0,0,0
8/26/21,Johor,33361,30964,64325,153,4,1983806,1161349,3145155,1188,149,17472,17634,10360,10212,5515,3117,0,15
8/26/21,Kedah,19225,16207,35432,93,8,1009401,638008,1647409,745,111,17988,13728,5,2464,1077,6,0,164
8/26/21,Kelantan,12981,19508,32489,42,46,720064,536045,1256109,693,381,10656,19413,1724,85,600,9,0,2
8/26/21,Melaka,3861,14309,18170,53,36,522655,357817,880472,849,218,353,13591,3508,653,0,65,0,0
8/26/21,Negeri Sembilan,7522,8061,15583,47,18,758611,615202,1373813,495,201,6987,5031,534,3028,0,0,0,3
8/26/21,Pahang,3251,16024,19275,16,31,721043,562189,1283232,487,242,2088,14416,1163,1606,0,0,0,2
8/26/21,Perak,17705,20875,38580,110,28,1154849,844653,1999502,1033,224,14923,19136,460,1693,2311,44,0,13
8/26/21,Perlis,2016,608,2624,0,0,152282,116283,268565,87,15,2010,602,5,6,0,0,0,1
8/26/21,Pulau Pinang,9307,20982,30289,8,17,1102971,712480,1815451,337,115,4226,16704,4125,1436,955,2839,0,4
8/26/21,Sabah,17778,35264,53042,155,127,1540540,976767,2515995,3704,1023,11303,32706,5020,1221,1265,3,1312,212
8/26/21,Sarawak,1488,7897,9385,40,148,1853634,1773007,3626641,3489,2244,249,1407,1193,5565,0,914,0,57
8/26/21,Selangor,11096,38883,49979,77,57,4002095,3317066,7319161,3268,1147,5403,4725,5693,29670,0,4396,0,92
8/26/21,Terengganu,13941,6803,20744,234,7,637951,370192,1008143,1668,93,13920,6526,16,246,0,0,0,36
8/26/21,W.P. Kuala Lumpur,5232,20597,25829,11,29,2714604,2072683,4787287,1580,774,1835,2115,3397,7054,0,11423,0,5
8/26/21,W.P. Labuan,52,119,171,1,5,70490,64722,135212,50,27,50,115,2,4,0,0,0,0
8/26/21,W.P. Putrajaya,382,2351,2733,0,1,125791,110807,236598,35,22,375,495,7,1855,0,0,0,1
8/27/21,Johor,27838,30723,58561,86,19,2011644,1192072,3203716,1274,168,17537,22278,5288,5425,5013,3019,0,1
8/27/21,Kedah,20567,12453,33020,241,21,1029968,650461,1680429,986,132,17115,10061,2209,2384,1243,0,0,8
8/27/21,Kelantan,5878,2794,8672,8,9,725942,538839,1264781,701,390,5468,2786,410,8,0,0,0,0
8/27/21,Melaka,2985,13226,16211,40,23,525640,371043,896683,889,241,599,12561,2386,652,0,11,0,2
8/27/21,Negeri Sembilan,6520,7590,14110,45,28,765131,622792,1387923,540,229,6057,5312,427,2273,36,0,0,5
8/27/21,Pahang,4925,17890,22815,18,34,725968,580079,1306047,505,276,3755,16764,1170,1123,0,0,0,3
8/27/21,Perak,24125,14130,38255,115,40,1178974,858783,2037757,1148,264,22500,5322,395,8709,934,0,0,395
8/27/21,Perlis,1752,325,2077,2,0,154034,116608,270642,89,15,1747,98,5,227,0,0,0,0
8/27/21,Pulau Pinang,9817,14567,24384,26,6,1112788,727047,1839835,363,121,3702,10461,4863,1279,1250,2823,0,6
8/27/21,Sabah,17537,31462,48999,157,154,1559028,1008229,2564994,3861,1177,11550,30059,5012,376,973,3,951,75
8/27/21,Sarawak,1981,3557,5538,61,99,1855615,1776564,3632179,3550,2343,518,592,1444,2063,0,884,0,37
8/27/21,Selangor,10518,35615,46133,181,58,4012613,3352681,7365294,3449,1205,7061,5467,3451,25754,2,4251,0,147
8/27/21,Terengganu,1477,1655,3132,8,2,639428,371847,1011275,1676,95,510,470,0,1180,967,4,0,1
8/27/21,W.P. Kuala Lumpur,6910,19421,26331,39,35,2721514,2092104,4813618,1619,809,2278,3402,4632,5498,0,10506,0,15
8/27/21,W.P. Labuan,63,159,222,2,0,70553,64881,135434,52,27,62,149,1,10,0,0,0,0
8/27/21,W.P. Putrajaya,411,1929,2340,1,1,126202,112736,238938,36,23,405,308,6,1621,0,0,0,0
8/28/21,Johor,33507,27171,60678,176,20,2045151,1219243,3264394,1450,188,27478,18771,5242,6518,787,1881,0,1
8/28/21,Kedah,14301,17776,32077,291,23,1044269,668237,1712506,1277,155,11359,15008,2941,2756,1,0,0,12
8/28/21,Kelantan,9672,7858,17530,13,26,735614,546697,1282311,714,416,9631,7374,41,484,0,0,0,0
8/28/21,Melaka,5412,13293,18705,118,48,531052,384336,915388,1007,289,1072,13072,4340,221,0,0,0,0
8/28/21,Negeri Sembilan,6719,5832,12551,14,12,771850,628624,1400474,554,241,5822,4078,380,1702,517,0,0,52
8/28/21,Pahang,5798,10864,16662,16,15,731766,590943,1322709,521,291,4962,9616,382,1248,431,0,0,23
8/28/21,Perak,17768,8911,26679,263,30,1196742,867694,2064436,1411,294,13390,2277,921,6625,3457,4,0,5
8/28/21,Perlis,1119,1551,2670,0,1,155153,118159,273312,89,16,1119,138,0,1413,0,0,0,0
8/28/21,Pulau Pinang,9608,12422,22030,27,9,1122396,739469,1861865,390,130,1909,8833,3867,1392,3831,2189,0,9
8/28/21,Sabah,15726,30336,46062,180,122,1581415,1038565,2611056,4041,1299,11336,21931,3366,1563,866,152,6661,187
8/28/21,Sarawak,1254,3319,4573,33,80,1856869,1779883,3636752,3583,2423,605,2171,649,1145,0,0,0,3
8/28/21,Selangor,7160,36934,44094,80,66,4019773,3389615,7409388,3529,1271,3829,2955,3331,29503,0,4248,0,228
8/28/21,Terengganu,10806,4820,15626,241,20,650234,376667,1026901,1917,115,8370,128,6,4449,2429,242,0,2
8/28/21,W.P. Kuala Lumpur,9069,16205,25274,5,7,2730583,2108309,4838892,1624,816,1612,198,7457,6297,0,9705,0,5
8/28/21,W.P. Labuan,61,125,186,0,3,70614,65006,135620,52,30,35,123,26,2,0,0,0,0
8/28/21,W.P. Putrajaya,0,1956,1956,0,0,126202,114692,240894,36,23,0,174,0,1782,0,0,0,0
8/29/21,Johor,27654,31075,58729,134,2,2072805,1250318,3323123,1584,190,22457,13533,4286,15694,911,1846,0,2
8/29/21,Kedah,16071,15359,31430,207,0,1060340,683596,1743936,1484,155,15324,13128,14,2166,666,5,0,127
8/29/21,Kelantan,18483,10522,29005,54,1,754097,557219,1311316,768,417,17081,6642,57,3876,1344,0,0,5
